client_id,gender,age,region,income_monthly,profession,client_type,marital_status,has_children,years_with_bank,education_level,preferred_channel
C001866,F,22,Vladivostok,146482.40701678643,Driver,Retail,Divorced,0,12,Bachelor,Mobile App
C001867,M,25,Saint Petersburg,119058.90832725962,Student,Retail,Married,1,5,Master,Call Center
C001868,F,66,Rostov-on-Don,78900.3026895285,IT Specialist,Premium,Widowed,0,14,Bachelor,Call Center
C001869,M,29,Vladivostok,88019.36853125106,IT Specialist,Premium,Single,1,4,Bachelor,Mobile App
C001870,F,38,Rostov-on-Don,152046.7442550279,Pensioner,Retail,Single,0,3,Master,Website
C001871,F,59,Kazan,82926.85601523407,Engineer,Retail,Divorced,1,5,Secondary,Call Center
C001872,M,24,Sochi,82492.56650091083,Student,Retail,Married,1,4,Bachelor,Mobile App
C001873,F,56,Vladivostok,91233.00778666824,IT Specialist,Retail,Single,1,9,Master,Mobile App
C001874,F,63,Rostov-on-Don,145598.220719825,Teacher,Retail,Married,0,5,Master,Mobile App
C001875,M,58,Novosibirsk,99979.88995014832,Teacher,Retail,Single,0,7,Bachelor,Mobile App
C001876,F,61,Kazan,99494.27989105842,Teacher,Premium,Single,1,0,Secondary,Mobile App
C001877,F,18,Kazan,100977.25340211521,Manager,Retail,Single,1,0,Secondary,Call Center
C001878,M,32,Saint Petersburg,37214.55007733804,Salesperson,Retail,Divorced,1,3,Bachelor,Mobile App
C001879,M,49,Kazan,51459.73032746162,Student,Retail,Widowed,1,12,Secondary,Mobile App
C001880,M,45,Rostov-on-Don,37414.85317719431,Manager,Retail,Single,0,3,Bachelor,Mobile App
C001881,F,34,Rostov-on-Don,85250.4900510399,Student,Retail,Single,1,2,Bachelor,Website
C001882,M,62,Vladivostok,149549.5656273628,Driver,Retail,Widowed,1,6,Master,Mobile App
C001883,F,40,Rostov-on-Don,90759.36901875764,Teacher,Retail,Married,0,9,PhD,Mobile App
C001884,M,32,Vladivostok,134603.6382366245,Manager,Retail,Married,0,10,Bachelor,Mobile App
C001885,M,64,Kazan,126044.66583186977,Accountant,Retail,Divorced,0,10,Bachelor,Mobile App
C001886,M,71,Moscow,63563.77086593113,IT Specialist,Retail,Single,1,14,Master,Website
C001887,F,41,Moscow,120365.46627954266,IT Specialist,Retail,Single,0,3,Secondary,Mobile App
C001888,F,56,Novosibirsk,76475.1127322923,IT Specialist,Premium,Single,1,13,Master,Mobile App
C001889,F,48,Krasnodar,35238.33891489225,Teacher,Premium,Single,1,0,Bachelor,Branch
C001890,M,37,Moscow,52090.57375182658,Driver,Retail,Married,0,13,Master,Mobile App
C001891,M,62,Vladivostok,90764.55698560172,Accountant,Retail,Single,1,0,Bachelor,Mobile App
C001892,F,56,Kazan,52155.60944406663,Manager,Business,Married,0,12,Secondary,Call Center
C001893,M,24,Novosibirsk,181868.34566837922,Teacher,Retail,Divorced,0,12,Secondary,Mobile App
C001894,F,73,Sochi,127171.80255951372,Manager,Retail,Divorced,0,8,Bachelor,Mobile App
C001895,F,58,Saint Petersburg,86823.83103977327,Driver,Retail,Widowed,1,13,Secondary,Mobile App
C001896,M,30,Krasnodar,116866.23336369969,Teacher,Retail,Widowed,0,1,Master,Website
C001897,F,53,Moscow,123087.58769368778,Manager,Retail,Married,1,7,Bachelor,Mobile App
C001898,F,62,Moscow,105890.98287087103,IT Specialist,Premium,Single,0,12,Master,Call Center
C001899,M,46,Sochi,127000.89892290416,Engineer,Retail,Married,1,0,Secondary,Branch
C001900,M,68,Vladivostok,80157.9701962593,Pensioner,Retail,Married,0,12,Bachelor,Branch
C001901,M,24,Krasnodar,134347.44082473102,Student,Retail,Married,0,0,Secondary,Branch
C001902,F,47,Yekaterinburg,112541.09622719118,IT Specialist,Premium,Widowed,0,3,Bachelor,Call Center
C001903,F,48,Saint Petersburg,116276.16654815621,Salesperson,Retail,Divorced,1,7,Master,Branch
C001904,M,67,Moscow,77284.11828254307,Pensioner,Retail,Widowed,1,2,Bachelor,Website
C001905,F,53,Rostov-on-Don,62206.30803632911,Manager,Retail,Single,0,11,Bachelor,Mobile App
C001906,F,56,Vladivostok,64524.5604548455,Student,Retail,Single,0,9,Bachelor,Mobile App
C001907,M,50,Krasnodar,107466.03776173119,Manager,Retail,Married,0,8,Bachelor,Mobile App
C001908,F,33,Kazan,87841.53989810364,Pensioner,Retail,Divorced,0,14,Master,Website
C001909,F,56,Yekaterinburg,56394.6063656433,Teacher,Retail,Divorced,1,6,Secondary,Branch
C001910,M,45,Sochi,120567.99300771242,Teacher,Retail,Widowed,0,3,Secondary,Mobile App
C001911,F,37,Saint Petersburg,123614.47548189829,Teacher,Retail,Single,0,3,Master,Mobile App
C001912,F,47,Vladivostok,103716.89977444973,Salesperson,Retail,Widowed,0,11,Secondary,Branch
C001913,F,74,Saint Petersburg,85345.32502925117,Pensioner,Premium,Married,0,6,Bachelor,Mobile App
C001914,M,46,Kazan,48629.276721041366,Manager,Retail,Married,0,2,Secondary,Branch
C001915,M,69,Vladivostok,117296.51868147371,Salesperson,Retail,Single,0,10,Bachelor,Mobile App
C001916,M,18,Novosibirsk,66617.35034591786,IT Specialist,Retail,Single,1,9,Secondary,Mobile App
C001917,M,58,Novosibirsk,95137.69624082166,Doctor,Retail,Divorced,0,3,Secondary,Mobile App
C001918,M,48,Novosibirsk,157014.8280865638,Manager,Retail,Married,0,10,Bachelor,Mobile App
C001919,M,33,Rostov-on-Don,59932.18362882141,Accountant,Retail,Married,1,10,Master,Website
C001920,F,37,Sochi,106176.62071872818,Doctor,Retail,Married,1,12,Master,Mobile App
C001921,F,56,Krasnodar,123814.25372494842,IT Specialist,Retail,Married,1,6,Bachelor,Mobile App
C001922,F,33,Vladivostok,82711.81573074847,Pensioner,Retail,Married,1,14,Bachelor,Mobile App
C001923,F,71,Sochi,59281.30439987614,Doctor,Retail,Single,0,2,Bachelor,Mobile App
C001924,F,29,Moscow,84988.9755865575,Teacher,Retail,Single,0,0,Bachelor,Mobile App
C001925,M,20,Kazan,96794.46503089453,Manager,Retail,Divorced,1,12,Secondary,Website
C001926,F,43,Yekaterinburg,66224.27706709933,Student,Retail,Married,0,2,Bachelor,Mobile App
C001927,F,25,Moscow,65933.56869006825,IT Specialist,Retail,Married,0,13,Master,Mobile App
C001928,M,64,Novosibirsk,43396.24656101855,Manager,Retail,Widowed,0,9,Secondary,Mobile App
C001929,M,30,Vladivostok,93310.34484987857,Engineer,Retail,Divorced,0,2,Bachelor,Website
C001930,F,23,Vladivostok,110379.98820391926,Teacher,Retail,Single,1,2,Bachelor,Mobile App
C001931,F,44,Moscow,117038.37695448656,Pensioner,Retail,Single,0,5,Secondary,Website
C001932,F,31,Kazan,135840.11107381503,Engineer,Premium,Single,0,6,Bachelor,Mobile App
C001933,F,29,Krasnodar,95113.70317187897,Engineer,Retail,Married,0,10,Bachelor,Mobile App
C001934,F,42,Sochi,145193.94552709593,Teacher,Retail,Single,0,5,Bachelor,Mobile App
C001935,F,74,Yekaterinburg,72481.41672968317,Pensioner,Retail,Divorced,0,6,Secondary,Branch
C001936,F,39,Sochi,98342.83288634075,Driver,Retail,Single,0,1,Bachelor,Mobile App
C001937,F,27,Krasnodar,114582.36072771056,Accountant,Retail,Single,1,7,Bachelor,Branch
C001938,M,23,Sochi,129853.3035534085,Student,Retail,Widowed,1,13,Master,Branch
C001939,F,39,Vladivostok,150162.5740451421,Driver,Retail,Divorced,0,2,Bachelor,Branch
C001940,F,25,Saint Petersburg,117182.89400996847,Driver,Retail,Divorced,1,12,Bachelor,Mobile App
C001941,M,53,Moscow,31726.58844376717,Accountant,Retail,Married,1,0,Master,Mobile App
C001942,F,27,Krasnodar,94629.54863454637,Accountant,Premium,Divorced,0,4,Bachelor,Website
C001943,F,65,Novosibirsk,101655.50613136013,IT Specialist,Business,Single,0,2,Secondary,Mobile App
C001944,F,56,Saint Petersburg,90808.6202706293,Teacher,Premium,Widowed,0,7,Secondary,Mobile App
C001945,F,47,Kazan,88905.33320840453,Accountant,Business,Single,1,9,Bachelor,Mobile App
C001946,M,30,Yekaterinburg,90210.89133999254,Salesperson,Business,Divorced,1,8,Bachelor,Mobile App
C001947,M,67,Novosibirsk,38532.5087322077,IT Specialist,Retail,Divorced,0,10,Bachelor,Mobile App
C001948,F,48,Krasnodar,89503.80627068543,Doctor,Premium,Widowed,1,3,Bachelor,Branch
C001949,F,21,Saint Petersburg,109631.5185755562,Student,Retail,Single,0,2,Master,Website
C001950,F,48,Moscow,136910.2696897469,Student,Retail,Widowed,1,13,Secondary,Mobile App
C001951,F,47,Kazan,152557.45260870951,Student,Retail,Single,1,5,Bachelor,Mobile App
C001952,M,28,Sochi,108037.00026636769,Student,Retail,Widowed,0,13,Bachelor,Mobile App
C001953,F,61,Vladivostok,92889.58861284934,Doctor,Premium,Widowed,0,12,Bachelor,Website
C001954,M,70,Yekaterinburg,86136.50717110964,Manager,Retail,Divorced,0,1,Bachelor,Website
C001955,F,73,Saint Petersburg,34057.26661309621,Pensioner,Retail,Married,0,1,Secondary,Branch
C001956,F,30,Yekaterinburg,135772.70905919882,Teacher,Retail,Married,1,13,Bachelor,Website
C001957,F,34,Novosibirsk,27020.11725010389,Accountant,Retail,Widowed,1,13,Secondary,Website
C001958,F,54,Yekaterinburg,71454.96661896657,IT Specialist,Retail,Married,1,12,Bachelor,Website
C001959,M,20,Saint Petersburg,124981.4503641912,Salesperson,Retail,Single,1,12,Bachelor,Branch
C001960,M,31,Novosibirsk,118916.54365865525,Engineer,Retail,Widowed,0,10,Secondary,Mobile App
C001961,M,51,Moscow,116120.95237516695,Accountant,Premium,Divorced,1,14,Bachelor,Website
C001962,M,29,Vladivostok,45095.85199913796,Student,Premium,Divorced,0,3,Secondary,Mobile App
C001963,F,44,Yekaterinburg,125845.68521849244,Doctor,Retail,Single,0,2,Secondary,Branch
C001964,M,45,Moscow,61410.1003900386,Accountant,Premium,Single,1,11,Bachelor,Mobile App
C001965,M,48,Sochi,102551.28881653739,Accountant,Retail,Married,0,7,Bachelor,Mobile App
C001966,M,24,Rostov-on-Don,51575.1159394331,Accountant,Retail,Divorced,0,8,Secondary,Branch
C001967,M,26,Sochi,64201.177066742865,Student,Retail,Single,0,12,PhD,Mobile App
C001968,M,24,Kazan,47759.77955642079,Doctor,Retail,Married,0,3,Master,Website
C001969,F,50,Novosibirsk,100930.21508809041,Student,Retail,Married,0,11,Bachelor,Mobile App
C001970,F,27,Novosibirsk,36605.40908220887,Driver,Retail,Single,1,5,Master,Website
C001971,M,64,Rostov-on-Don,81565.7262276851,Doctor,Retail,Divorced,0,13,Secondary,Mobile App
C001972,M,53,Kazan,112313.29538900888,Student,Premium,Single,0,6,Secondary,Branch
C001973,F,28,Yekaterinburg,51397.11567479136,Pensioner,Retail,Married,1,3,Secondary,Mobile App
C001974,M,63,Sochi,72941.58534395156,Pensioner,Premium,Divorced,0,10,Secondary,Branch
C001975,F,35,Rostov-on-Don,44235.11675509609,Driver,Premium,Widowed,0,11,Master,Mobile App
C001976,F,41,Vladivostok,112728.95758681458,Doctor,Retail,Married,0,1,Secondary,Mobile App
C001977,M,30,Rostov-on-Don,103693.02652611872,Doctor,Retail,Widowed,0,12,Secondary,Mobile App
C001978,M,25,Yekaterinburg,113933.40219463983,Salesperson,Retail,Single,1,0,Secondary,Branch
C001979,M,37,Kazan,69258.70712427056,Student,Retail,Single,0,0,Master,Branch
C001980,M,35,Krasnodar,84040.66337157978,Teacher,Premium,Married,0,7,Secondary,Mobile App
C001981,M,73,Yekaterinburg,72259.1588121568,Student,Retail,Divorced,0,8,Master,Call Center
C001982,F,37,Sochi,131850.9519982138,Salesperson,Retail,Widowed,0,6,Secondary,Mobile App
C001983,M,19,Saint Petersburg,134037.85191414008,Accountant,Retail,Married,1,14,Bachelor,Website
C001984,M,49,Krasnodar,79522.19519458924,Teacher,Retail,Single,0,7,Bachelor,Mobile App
C001985,F,60,Novosibirsk,65982.89120678713,Accountant,Retail,Married,0,3,Secondary,Mobile App
C001986,M,22,Kazan,75094.34860511085,Salesperson,Business,Widowed,0,4,PhD,Website
C001987,M,18,Kazan,142797.59739252698,Manager,Retail,Divorced,1,1,Secondary,Mobile App
C001988,F,25,Novosibirsk,152147.31915708035,Pensioner,Retail,Divorced,1,8,Master,Mobile App
C001989,M,62,Vladivostok,133570.99092321514,Engineer,Retail,Widowed,0,10,Secondary,Mobile App
C001990,M,26,Yekaterinburg,63979.294578702116,Student,Business,Divorced,0,1,Master,Mobile App
C001991,F,38,Saint Petersburg,110459.9436227106,Manager,Premium,Widowed,1,3,Secondary,Website
C001992,F,24,Sochi,92705.49448448866,Engineer,Retail,Widowed,0,2,Bachelor,Website
C001993,F,58,Novosibirsk,142470.96898965255,Driver,Premium,Divorced,1,2,Secondary,Mobile App
C001994,F,52,Krasnodar,79353.02057738593,Doctor,Retail,Single,0,11,Secondary,Branch
C001995,F,26,Moscow,30174.664552164686,Salesperson,Retail,Married,1,4,Secondary,Mobile App
C001996,M,40,Moscow,51949.6349997145,Engineer,Business,Single,0,1,Bachelor,Mobile App
C001997,F,32,Novosibirsk,95861.27032889235,Doctor,Retail,Single,0,7,Secondary,Website
C001998,M,66,Krasnodar,25920.6228002496,Manager,Retail,Married,0,9,Master,Mobile App
C001999,F,60,Rostov-on-Don,,IT Specialist,Retail,Widowed,0,7,Secondary,Mobile App
C002000,M,67,Yekaterinburg,138391.04123087754,Pensioner,Retail,Widowed,0,7,Secondary,Website
C002001,M,49,,78802.47895151994,Student,Retail,Married,0,6,Secondary,Mobile App
C002002,M,48,Kazan,28431.062358413583,Doctor,Retail,Single,1,0,Bachelor,Mobile App
C002003,M,51,Saint Petersburg,75623.33007143895,Student,Business,Married,0,6,Secondary,Mobile App
C002004,F,64,,160811.1993312852,Accountant,Retail,Widowed,0,2,Secondary,Website
C002005,F,48,Saint Petersburg,27354.219817815385,Teacher,Retail,Married,0,9,Secondary,Call Center
C002006,F,37,Krasnodar,38427.423515753086,Doctor,Premium,Married,0,7,Bachelor,Mobile App
C002007,F,58,Kazan,135815.33322296574,Accountant,Retail,Single,1,12,Master,Mobile App
C002008,M,29,Sochi,131205.61117217602,Doctor,Premium,Divorced,1,3,Bachelor,Branch
C002009,F,26,Krasnodar,83805.26125954828,Accountant,Retail,Divorced,0,10,Secondary,Call Center
C002010,M,62,Novosibirsk,156428.9375138711,Manager,Retail,Single,1,4,Bachelor,Branch
C002011,M,33,Moscow,115443.83496557611,Engineer,Retail,Divorced,0,5,Bachelor,Website
C002012,M,73,Novosibirsk,103867.03179092167,Doctor,Premium,Married,0,3,Bachelor,Mobile App
C002013,F,43,Sochi,,Manager,Retail,Widowed,1,9,Secondary,Mobile App
C002014,F,33,Krasnodar,102402.35866161837,Salesperson,Retail,Divorced,1,1,Bachelor,Website
C002015,F,63,Kazan,20000.0,Pensioner,Business,Divorced,0,0,Secondary,Mobile App
C002016,F,31,Krasnodar,64587.58635342779,Student,Retail,Married,0,5,Bachelor,Call Center
C002017,F,53,Vladivostok,108653.94095452389,Salesperson,Retail,Married,0,12,Secondary,Mobile App
C002018,M,42,Yekaterinburg,75571.44148364854,Teacher,Premium,Married,0,13,Bachelor,Website
C002019,F,43,Krasnodar,109745.12002406415,Salesperson,Retail,Single,0,12,Bachelor,Mobile App
C002020,F,38,Rostov-on-Don,86340.4958100152,Pensioner,Retail,Divorced,0,7,Master,Mobile App
C002021,F,71,Vladivostok,105247.0162246882,IT Specialist,Retail,Widowed,0,11,Master,Mobile App
C002022,M,28,Saint Petersburg,192216.7081518427,Manager,Retail,Married,0,3,Bachelor,Call Center
C002023,M,35,Sochi,32480.37316254733,IT Specialist,Retail,Widowed,1,10,Master,Mobile App
C002024,F,71,Yekaterinburg,74021.68722280275,Manager,Retail,Married,0,6,Secondary,Call Center
C002025,F,74,Sochi,92349.81765208187,Accountant,Retail,Single,1,9,Bachelor,Branch
C002026,F,73,,97810.48210931577,Manager,Retail,Married,1,5,Bachelor,Website
C002027,M,33,Sochi,64116.53224778754,IT Specialist,Retail,Widowed,1,0,Master,Branch
C002028,F,71,Yekaterinburg,99609.92928377251,Pensioner,Retail,Widowed,1,9,Bachelor,Call Center
C002029,M,74,Krasnodar,20308.280862046886,Driver,Retail,Widowed,0,7,PhD,Website
C002030,F,45,Novosibirsk,128718.52953883499,Salesperson,Retail,Married,0,6,Secondary,Website
C002031,F,68,Moscow,74562.7691458454,Salesperson,Retail,Divorced,1,14,Secondary,Website
C002032,M,63,Rostov-on-Don,130099.10808099194,Driver,Retail,Married,0,13,Bachelor,Mobile App
C002033,F,47,Vladivostok,211526.92408645153,IT Specialist,Retail,Single,1,3,Bachelor,Website
C002034,M,71,Krasnodar,51945.35630824277,Pensioner,Retail,Married,1,3,Secondary,Mobile App
C002035,M,36,Moscow,41874.39027489465,Driver,Retail,Divorced,1,13,PhD,Mobile App
C002036,F,33,Vladivostok,157454.55218004392,Salesperson,Retail,Widowed,1,1,Master,Mobile App
C002037,M,30,Sochi,80746.99832144457,Teacher,Retail,Single,1,13,Bachelor,Mobile App
C002038,F,56,Vladivostok,62304.29214125269,Engineer,Retail,Divorced,0,1,Secondary,Branch
C002039,F,67,Saint Petersburg,53642.24675173864,Student,Premium,Married,1,7,Secondary,Mobile App
C002040,F,42,Saint Petersburg,62551.869345400846,Doctor,Retail,Married,1,1,Bachelor,Mobile App
C002041,M,63,Krasnodar,83865.60011934773,IT Specialist,Retail,Single,1,4,Bachelor,Mobile App
C002042,F,21,Kazan,98642.2397950144,Doctor,Retail,Divorced,1,1,Bachelor,Call Center
C002043,M,22,Saint Petersburg,41575.069943440016,IT Specialist,Premium,Married,0,0,Master,Mobile App
C002044,F,27,Saint Petersburg,41809.62818559433,Teacher,Retail,Single,0,2,Master,Mobile App
C002045,F,34,Sochi,86031.81836983941,Student,Retail,Married,1,8,Bachelor,Mobile App
C002046,F,44,Krasnodar,67979.53745950843,Student,Retail,Divorced,0,3,Master,Mobile App
C002047,M,47,Krasnodar,44410.96503560733,Teacher,Retail,Widowed,0,7,Secondary,Mobile App
C002048,M,54,Krasnodar,131393.395196546,Accountant,Retail,Single,1,1,Bachelor,Call Center
C002049,F,65,Novosibirsk,56159.27713742764,Manager,Premium,Divorced,0,7,Secondary,Website
C002050,F,66,Rostov-on-Don,118259.60443481916,Accountant,Premium,Single,0,6,Master,Website
C002051,F,52,Rostov-on-Don,77569.45035151928,Salesperson,Retail,Married,0,10,PhD,Mobile App
C002052,F,71,Krasnodar,20000.0,Teacher,Retail,Single,1,9,Bachelor,Mobile App
C002053,F,70,Saint Petersburg,66093.2899098052,Pensioner,Premium,Widowed,0,8,Bachelor,Mobile App
C002054,M,57,Moscow,122541.86751521836,Student,Retail,Married,1,6,Bachelor,Call Center
C002055,M,63,Yekaterinburg,125618.42060787155,Teacher,Retail,Widowed,1,14,Bachelor,Branch
C002056,M,41,Moscow,105747.41764593431,Pensioner,Retail,Divorced,1,2,Bachelor,Website
C002057,F,40,Novosibirsk,152350.2595309923,Student,Retail,Divorced,0,11,Secondary,Branch
C002058,M,71,Saint Petersburg,112320.95614613056,Driver,Business,Single,0,13,Secondary,Call Center
C002059,F,51,Kazan,62221.14927863213,Driver,Retail,Widowed,0,9,Secondary,Website
C002060,F,67,Moscow,20000.0,Driver,Retail,Single,1,7,Bachelor,Website
C002061,M,42,,118994.83209817261,Engineer,Retail,Married,0,6,Master,Mobile App
C002062,F,44,Saint Petersburg,120452.17853582403,Doctor,Retail,Divorced,1,13,Bachelor,Mobile App
C002063,M,25,Vladivostok,72825.44757885572,Doctor,Premium,Single,0,5,Bachelor,Mobile App
C002064,M,66,Rostov-on-Don,95281.8465326883,Engineer,Retail,Divorced,1,4,Bachelor,Website
C002065,M,45,Sochi,131014.77466041365,IT Specialist,Business,Widowed,0,9,Bachelor,Branch
C002066,F,40,Kazan,103065.68909907325,Salesperson,Premium,Divorced,0,13,Bachelor,Call Center
C002067,F,40,Kazan,126958.16393616528,Student,Retail,Divorced,0,10,Bachelor,Mobile App
C002068,F,59,Novosibirsk,116008.76961060277,Engineer,Premium,Married,1,8,PhD,Call Center
C002069,M,58,Saint Petersburg,120539.75916081318,Manager,Retail,Married,0,14,PhD,Mobile App
C002070,M,57,Sochi,22377.030340021534,Engineer,Retail,Divorced,1,6,Bachelor,Website
C002071,F,32,Sochi,80088.96832084248,Teacher,Retail,Single,0,4,Secondary,Mobile App
C002072,M,32,Yekaterinburg,157852.06521275808,Doctor,Retail,Single,0,12,Master,Mobile App
C002073,F,24,Saint Petersburg,75953.80916330407,Salesperson,Retail,Married,1,2,Bachelor,Mobile App
C002074,M,19,Vladivostok,106479.926353344,Teacher,Retail,Divorced,0,3,Master,Website
C002075,F,57,Kazan,81268.5743535706,Teacher,Retail,Widowed,1,5,Bachelor,Mobile App
C002076,M,33,Moscow,99281.02147746827,Pensioner,Retail,Widowed,0,6,Master,Call Center
C002077,F,68,Saint Petersburg,146731.54467804628,Driver,Premium,Single,0,8,Master,Mobile App
C002078,F,52,Rostov-on-Don,71637.52112368951,Manager,Retail,Single,0,10,PhD,Mobile App
C002079,F,32,Yekaterinburg,44301.54709252406,Engineer,Retail,Single,1,11,Secondary,Mobile App
C002080,M,69,Saint Petersburg,163877.46607980077,Engineer,Retail,Married,1,7,Bachelor,Call Center
C002081,M,69,Saint Petersburg,20000.0,Teacher,Retail,Married,1,5,Master,Mobile App
C002082,M,20,Sochi,131514.56557748507,Teacher,Business,Divorced,0,9,Secondary,Branch
C002083,M,46,Krasnodar,60282.96261667653,Salesperson,Retail,Married,0,9,Master,Mobile App
C002084,F,68,Novosibirsk,118369.36899403691,Teacher,Retail,Single,0,4,Master,Mobile App
C002085,F,20,Yekaterinburg,124108.81523708408,Teacher,Premium,Single,1,6,Bachelor,Mobile App
C002086,F,44,Rostov-on-Don,104090.14325291823,Student,Retail,Divorced,1,10,Bachelor,Website
C002087,M,62,Krasnodar,58003.56092637619,Salesperson,Retail,Single,0,10,Secondary,Website
C002088,M,32,Yekaterinburg,119140.79615844607,Doctor,Business,Single,1,12,Secondary,Mobile App
C002089,M,63,Sochi,107199.44918146926,Student,Premium,Single,0,6,Master,Call Center
C002090,M,50,Sochi,65593.44478430961,Doctor,Premium,Divorced,0,7,Secondary,Mobile App
C002091,F,54,Vladivostok,75207.50735132121,Doctor,Retail,Widowed,1,4,PhD,
